PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,mday,ymonth,year,wday,is_weekend,mcc_group,amount_log,channel_type1,channel_type2,channel_type3,channel_type4,channel_type5,trx_BACK_TRX,trx_C2C_IN,trx_C2C_OUT,trx_CASH_ADV,trx_CAT,trx_DEPOSIT,trx_POS,trx_WD_ATM_OTHER,trx_WD_ATM_PARTNER,trx_WD_ATM_ROS
01/07/2017,1101,5411,810,2017-07-11 00:00:00,266.0,1,118568.98,-1,11,7,2017,1,False,17.0,5.58724865840025,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7124,5912,810,2016-12-31 00:00:00,634.0,0,0.0,-1,31,12,2016,5,True,15.0,6.453624998892692,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7363,4111,810,2017-02-15 00:00:00,64.0,1,50568.62,-1,15,2,2017,2,False,18.0,4.174387269895637,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3155,5411,810,2017-04-19 00:00:00,322.5,1,61308.97,-1,19,4,2017,2,False,17.0,5.7791991139409555,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,10001,6012,810,2017-08-18 17:49:38,74.0,0,0.0,1,18,8,2017,4,False,11.0,4.31748811353631,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
01/11/2016,7713,8999,810,2016-11-02 00:00:00,11200.0,0,0.0,-1,2,11,2016,2,False,3.0,9.32375833901174,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3399,5912,810,2017-04-07 00:00:00,247.0,1,7581.6,-1,7,4,2017,4,False,15.0,5.5134287461649825,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3792,5814,810,2017-07-13 00:00:00,1000.0,0,0.0,-1,13,7,2017,3,False,15.0,6.90875477931522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,1079,5411,810,2017-02-18 00:00:00,2749.0,1,400.0,-1,18,2,2017,5,True,17.0,7.919356190660617,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1525,7299,810,2017-09-03 00:00:00,149.0,1,209698.48,-1,3,9,2017,6,True,7.0,5.0106352940962555,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5266,5719,810,2017-05-29 00:00:00,278.0,1,70668.4,-1,29,5,2017,0,False,15.0,5.631211781821365,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,9408,5999,810,2017-09-03 18:55:07,60.0,0,0.0,-1,3,9,2017,6,True,15.0,4.110873864173311,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4366,6011,810,2017-06-30 19:52:39,35000.0,1,8945.3,1,30,6,2017,4,False,11.0,10.463131911491967,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/12/2016,2480,4111,810,2016-12-17 00:00:00,2000.0,1,90082.67,-1,17,12,2016,5,True,18.0,7.601402334583733,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1838,5499,810,2017-09-22 00:00:00,194.0,1,227491.27,-1,22,9,2017,4,False,17.0,5.272999558563747,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1990,6011,810,2017-08-07 00:00:00,90000.0,0,0.0,-1,7,8,2017,0,False,11.0,11.407576060361786,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/08/2017,2305,5621,810,2017-08-03 00:00:00,999.5,1,70724.32,-1,3,8,2017,3,False,8.0,6.908255154023788,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4227,5814,810,2017-07-15 00:00:00,260.0,0,0.0,-1,15,7,2017,5,True,15.0,5.564520407322694,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2096,5977,810,2017-08-19 00:00:00,242.0,1,55306.47,-1,19,8,2017,5,True,15.0,5.493061443340548,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10045,5411,810,2016-12-18 00:00:00,214.0,1,1494.49,-1,18,12,2016,6,True,17.0,5.3706380281276624,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7649,5999,810,2016-12-14 00:00:00,335.0,1,200.0,-1,14,12,2016,2,False,15.0,5.817111159963204,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4197,6011,810,2017-06-05 15:14:40,30000.0,1,2793.56,1,5,6,2017,0,False,11.0,10.308985993422082,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/04/2017,4680,5812,810,2017-04-09 00:00:00,1470.0,0,0.0,-1,9,4,2017,6,True,15.0,7.293697720601438,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3945,5814,810,2017-05-15 00:00:00,268.0,1,364708.63,-1,15,5,2017,0,False,15.0,5.594711379601839,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,6556,5691,810,2016-11-12 00:00:00,9490.0,1,2046.0,-1,12,11,2016,5,True,8.0,9.158099260130491,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,7047,4111,810,2017-05-22 00:00:00,2000.0,0,0.0,-1,22,5,2017,0,False,18.0,7.601402334583733,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,1330,5499,810,2017-02-27 00:00:00,98.0,1,110185.88,-1,27,2,2017,0,False,17.0,4.59511985013459,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,9642,4829,810,2016-11-01 12:51:13,33600.0,0,0.0,-1,1,11,2016,1,False,11.0,10.422311107413181,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
01/08/2017,558,5411,810,2017-08-20 00:00:00,839.2,1,57747.58,-1,20,8,2017,6,True,17.0,6.7336399587352815,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,799,4112,810,2017-09-15 00:00:00,2160.4,1,243938.5,-1,15,9,2017,4,False,18.0,7.678511438869065,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,3262,6011,810,2018-01-25 07:00:13,20000.0,0,0.0,-1,25,1,2018,3,False,11.0,9.90353755128617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,393,5411,810,2017-07-30 00:00:00,782.0,1,112970.06,-1,30,7,2017,6,True,17.0,6.663132695990803,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,539,5411,810,2017-08-11 00:00:00,3215.0,1,34226.93,-1,11,8,2017,4,False,17.0,8.075893630298857,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,5758,5200,810,2017-03-21 00:00:00,719.9,1,290292.06,-1,21,3,2017,1,False,17.0,6.580500431410533,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4221,5211,810,2017-08-11 00:00:00,300.0,1,57747.89,-1,11,8,2017,4,False,17.0,5.707110264748875,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,750,5411,810,2017-04-11 00:00:00,143.0,0,0.0,-1,11,4,2017,1,False,17.0,4.969813299576001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,721,4111,810,2017-05-18 00:00:00,500.0,1,145878.07,-1,18,5,2017,3,False,18.0,6.2166061010848646,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1524,5812,810,2017-06-06 00:00:00,80.0,1,248266.33,-1,6,6,2017,1,False,15.0,4.394449154672439,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,455,6011,810,2016-11-29 09:32:50,40000.0,1,326406.61,-1,29,11,2016,1,False,11.0,10.596659732783579,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/12/2016,6619,5200,810,2016-12-27 00:00:00,2943.0,1,399.0,-1,27,12,2016,1,False,17.0,7.987524479848767,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7186,8099,810,2016-12-20 00:00:00,531.0,0,0.0,-1,20,12,2016,1,False,13.0,6.2766434893416445,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7834,5211,810,2017-02-16 00:00:00,1395.0,0,0.0,1,16,2,2017,3,False,17.0,7.241366283322318,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
01/05/2017,8085,5411,810,2017-05-01 00:00:00,1272.0,0,0.0,-1,1,5,2017,0,False,17.0,7.149131598557407,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3319,5541,810,2016-12-14 00:00:00,1376.0,0,0.0,-1,14,12,2016,2,False,1.0,7.227662498728655,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,4123,5999,810,2016-11-29 00:00:00,77.0,1,129652.69,-1,29,11,2016,1,False,15.0,4.356708826689592,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,6114,5411,810,2016-11-16 00:00:00,261.0,0,0.0,-1,16,11,2016,2,False,17.0,5.568344503761097,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,9279,5732,810,2017-09-29 00:00:00,134.44,0,0.0,-1,29,9,2017,4,False,15.0,4.90852873782488,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,757,5411,810,2017-10-08 00:00:00,827.0,1,512161.42,-1,8,10,2017,6,True,17.0,6.71901315438526,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,7815,5211,810,2017-06-28 00:00:00,974.0,1,62397.39,-1,28,6,2017,2,False,17.0,6.882437470997847,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,1443,5499,810,2017-02-26 00:00:00,256.0,1,390027.67,-1,26,2,2017,6,True,17.0,5.54907608489522,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,4086,7523,810,2017-09-02 00:00:00,100.0,0,0.0,-1,2,9,2017,5,True,3.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5156,5812,840,2017-07-29 00:00:00,71.33,1,31146.88,-1,29,7,2017,5,True,15.0,4.28123898086119,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,7855,5812,810,2017-04-22 00:00:00,4680.0,0,0.0,-1,22,4,2017,5,True,15.0,8.45126704130007,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3195,6011,810,2016-12-13 00:00:00,19000.0,1,15580.12,-1,13,12,2016,1,False,11.0,9.852246888342531,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/12/2016,4527,5812,810,2016-12-03 00:00:00,80.0,1,82950.42,-1,3,12,2016,5,True,15.0,4.394449154672439,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,2291,5814,810,2017-07-04 00:00:00,932.0,0,0.0,-1,4,7,2017,1,False,15.0,6.838405200847344,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,7829,4900,810,2017-04-26 00:00:00,10000.0,0,0.0,-1,26,4,2017,2,False,5.0,9.210440366976517,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3298,6011,810,2016-12-09 00:00:00,85000.0,0,0.0,-1,9,12,2016,4,False,11.0,11.350418300109132,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
01/06/2017,3755,5661,810,2017-06-25 00:00:00,298.0,0,0.0,-1,25,6,2017,6,True,8.0,5.700443573390686,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,3212,5499,810,2017-01-11 00:00:00,214.4,1,23494.04,-1,11,1,2017,2,False,17.0,5.372496764722288,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,2323,6011,810,2017-01-19 10:29:59,30000.0,0,0.0,-1,19,1,2017,3,False,11.0,10.308985993422082,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/06/2017,7274,8999,810,2017-06-01 00:00:00,60.0,0,0.0,-1,1,6,2017,3,False,3.0,4.110873864173311,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7402,5541,810,2016-12-19 00:00:00,1500.0,1,1986.27,-1,19,12,2016,0,False,1.0,7.313886831633462,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,3275,5921,810,2017-01-15 00:00:00,148.0,0,0.0,-1,15,1,2017,6,True,15.0,5.003946305945459,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1756,5812,810,2017-06-09 00:00:00,1920.0,1,126430.55,-1,9,6,2017,4,False,15.0,7.560601162768557,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7508,8099,810,2016-11-09 00:00:00,1440.0,0,0.0,-1,9,11,2016,2,False,13.0,7.273092595999522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,5743,5411,810,2017-03-07 00:00:00,1535.92,0,0.0,-1,7,3,2017,1,False,17.0,7.337535692737002,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2380,6051,810,2017-09-15 00:00:00,2525.0,1,62390.6,-1,15,9,2017,4,False,11.0,7.8343923029104365,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2018,1203,5411,810,2018-03-08 00:00:00,199.6,1,121887.13,-1,8,3,2018,3,False,17.0,5.301312875527835,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4274,5541,810,2017-07-13 00:00:00,1000.04,1,272940.96,-1,13,7,2017,3,False,1.0,6.908794738556799,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,5057,4111,810,2018-01-30 00:00:00,250.0,1,70111.98,-1,30,1,2018,1,False,18.0,5.5254529391317835,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4480,5411,348,2017-08-03 00:00:00,4562.0,1,194646.21,-1,3,8,2017,3,False,17.0,8.425735580927402,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2396,5921,810,2017-05-20 00:00:00,856.0,1,217846.23,-1,20,5,2017,5,True,15.0,6.75343791859778,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,1042,4814,810,2017-04-03 00:00:00,800.0,1,236001.26,-1,3,4,2017,0,False,5.0,6.68586094706836,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8558,5999,810,2017-03-25 00:00:00,40.0,0,0.0,-1,25,3,2017,5,True,15.0,3.713572066704308,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2538,3011,810,2017-04-03 00:00:00,22022.0,1,852196.94,-1,3,4,2017,0,False,0.0,9.99984264077889,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3907,5411,810,2017-07-30 00:00:00,1305.0,1,1220.0,-1,30,7,2017,6,True,17.0,7.174724309836376,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,7271,5411,810,2017-04-15 00:00:00,1326.0,1,15064.69,-1,15,4,2017,5,True,17.0,7.190676034332207,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3764,5411,810,2017-04-18 00:00:00,460.0,0,0.0,-1,18,4,2017,1,False,17.0,6.133398042996649,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,5873,4812,810,2017-08-17 00:00:00,14000.0,0,0.0,-1,17,8,2017,3,False,5.0,9.546884034617925,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,786,6011,810,2017-06-26 11:58:01,17000.0,1,6111.25,-1,26,6,2017,0,False,11.0,9.741027444837728,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/02/2017,6874,4789,810,2017-02-03 00:00:00,7722.0,0,0.0,-1,3,2,2017,4,False,18.0,8.951958168569265,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,7154,4121,810,2017-10-14 00:00:00,120.0,1,30172.56,-1,14,10,2017,5,True,18.0,4.795790545596741,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5801,7832,810,2017-02-05 00:00:00,200.0,1,120821.66,-1,5,2,2017,6,True,14.0,5.303304908059076,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,729,5541,810,2017-07-14 00:00:00,2452.8,1,307962.55,-1,14,7,2017,4,False,1.0,7.805393122357082,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1326,5631,810,2017-06-24 00:00:00,2299.0,1,277715.86,-1,24,6,2017,5,True,8.0,7.7406644019172415,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1851,5411,810,2017-08-14 00:00:00,1580.0,1,85852.62,-1,14,8,2017,0,False,17.0,7.3658128372094716,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,7709,5411,810,2017-06-11 00:00:00,1228.0,1,119795.79,-1,11,6,2017,6,True,17.0,7.113956109566034,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,132,5814,810,2017-03-03 00:00:00,235.0,0,0.0,-1,3,3,2017,4,False,15.0,5.4638318050256105,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/08/2017,896,5977,810,2017-08-26 00:00:00,11136.75,1,144015.55,-1,26,8,2017,5,True,15.0,9.318095518216255,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
